module,type,name,res_id,src,value
account,field,"account.automatic.reconcile,reconciled",0,Reconciled transactions,Các giao dịch đã đối soát
account,view,account.automatic.reconcile,0,Reconciliation,Đối soát
account,view,account.move,0,Reconciliation,Đối soát
account,view,account.move.line,0,Reconciliation,Đối soát
account,view,account.move.line.reconcile,0,Reconciliation,Đối soát
account,view,account.move.line.reconcile.select,0,Reconciliation,Đối soát
account,model,"ir.ui.menu,name",account.periodical_processing_reconciliation,Reconciliation,Đối soát
account,model,"process.node,name",account.process_node_reconciliation0,Reconciliation,Đối soát
account,model,"process.node,name",account.process_node_supplierreconciliation0,Reconciliation,Đối soát
account,view,account.automatic.reconcile,0,Reconciliation Result,Kết quả đối soát
account,view,account.move.line.reconcile,0,Reconciliation Transactions,Giao dịch cần đối soát
account,model,"ir.actions.act_window,name",account.action_account_partner_reconcile,Reconciliation: Go to Next Partner,Đối soát: Chuyển tới Đối tác kế tiếp
account,view,account.subscription,0,Recurring,Recurring
account,model,"ir.ui.menu,name",account.menu_finance_recurrent_entries,Recurring Entries,Các bút toán lặp lại
account,model,"ir.actions.act_window,name",account.action_subscription_form,Recurring Lines,Các dòng lặp
account,model,"ir.actions.act_window,name",account.action_model_form,Recurring Models,Các mẫu lặp
account,report,account.general.ledger,0,Ref,Tham chiếu
account,report,account.general.ledger_landscape,0,Ref,Tham chiếu
account,report,account.overdue,0,Ref,Tham chiếu
account,report,account.third_party_ledger,0,Ref,Tham chiếu
account,report,account.third_party_ledger_other,0,Ref,Tham chiếu
account,field,"account.analytic.line,ref",0,Ref.,Tham chiếu
account,field,"account.bank.statement,name",0,Reference,Tham chiếu
account,field,"account.bank.statement.line,ref",0,Reference,Tham chiếu
account,field,"account.entries.report,ref",0,Reference,Tham chiếu
account,field,"account.move,ref",0,Reference,Tham chiếu
account,field,"account.move.line,ref",0,Reference,Tham chiếu
account,field,"account.subscription,ref",0,Reference,Tham chiếu
account,xsl,account.transfer,0,Reference,Tham chiếu
account,field,"cash.box.in,ref",0,Reference,Tham chiếu
account,report,account.journal.period.print,0,Reference Number,Số hóa đơn
account,field,"account.invoice.report,uom_name",0,Reference Unit of Measure,Tham chiếu đơn vị tính
account,help,"report.invoice.created,origin",0,Reference of the document that generated this invoice report.,Tham chiếu tài liệu dùng để phát sinh báo cáo hóa đơn này.
account,help,"account.invoice,origin",0,Reference of the document that produced this invoice.,Tham chiếu đến tài liệu dùng tạo ra hóa đơn này.
account,help,"account.invoice.line,origin",0,Reference of the document that produced this invoice.,Tham chiếu đến tài liệu dùng tạo ra hóa đơn này.
account,report,account.invoice,0,Refund,Hoàn tiền
account,view,account.invoice,0,Refund,Hoàn tiền
account,view,account.invoice.report,0,Refund,Hoàn tiền
account,view,account.invoice,0,Refund ,Refund 
account,field,"account.tax,ref_base_code_id",0,Refund Base Code,hoàn lại mã cơ bản
account,field,"account.tax.template,ref_base_code_id",0,Refund Base Code,hoàn lại mã cơ bản
account,view,account.invoice,0,Refund Invoice,Hóa đơn hoàn tiền
account,model,"ir.actions.act_window,name",account.action_account_invoice_refund,Refund Invoice,Hóa đơn hoàn tiền
account,field,"account.invoice.refund,journal_id",0,Refund Journal,Sổ nhật ký Hoàn tiền
account,field,"account.invoice.refund,filter_refund",0,Refund Method,Refund Method
account,field,"account.tax,account_paid_id",0,Refund Tax Account,Tài khoản hoàn thuế
account,field,"account.tax.template,account_paid_id",0,Refund Tax Account,Tài khoản hoàn thuế
account,field,"account.tax,account_analytic_paid_id",0,Refund Tax Analytic Account,Tài khoản phân tích hoàn thuế
account,field,"account.tax,ref_tax_code_id",0,Refund Tax Code,Mã Hoàn Thuế
account,field,"account.tax.template,ref_tax_code_id",0,Refund Tax Code,Mã Hoàn Thuế
account,help,"account.invoice.refund,filter_refund",0,Refund base on this type. You can not Modify and Cancel if the invoice is already reconciled,Refund base on this type. You can not Modify and Cancel if the invoice is already reconciled
account,view,account.tax,0,Refunds,Refunds
account,model,"process.node,note",account.process_node_bankstatement0,Registered payment,Registered payment
account,selection,"account.account,type",0,Regular,Thông thường
account,selection,"account.account.template,type",0,Regular,Thông thường
account,selection,"account.entries.report,type",0,Regular,Thông thường
account,field,"account.partner.reconcile.process,to_reconcile",0,Remaining Partners,Các đối tác còn lại
account,help,"account.invoice,residual",0,Remaining amount due.,Remaining amount due.
account,view,account.subscription,0,Remove Lines,Remove Lines
account,field,"account.fiscal.position.tax,tax_dest_id",0,Replacement Tax,Thuế thay thế
account,field,"account.fiscal.position.tax.template,tax_dest_id",0,Replacement Tax,Thuế thay thế
account,view,account.financial.report,0,Report,Report
account,field,"account.financial.report,name",0,Report Name,Report Name
account,view,account.aged.trial.balance,0,Report Options,Các tùy chọn cho báo cáo
account,view,account.common.report,0,Report Options,Các tùy chọn cho báo cáo
account,view,account.financial.report,0,Report Type,Report Type
account,field,"account.financial.report,account_report_id",0,Report Value,Report Value
account,selection,"account.financial.report,type",0,Report Value,Report Value
account,model,"ir.model,name",account.model_report_invoice_created,Report of Invoices Created within Last 15 days,Báo cáo các Hóa đơn được tạo trong vòng 15 ngày vừa qua
account,model,"ir.model,name",account.model_report_account_sales,Report of the Sales by Account,Report of the Sales by Account
account,model,"ir.model,name",account.model_report_account_type_sales,Report of the Sales by Account Type,Báo cáo Bán hàng theo Loại Tài khoản
account,model,"ir.ui.menu,name",account.menu_finance_reports,Reporting,Báo cáo
account,view,account.tax.code,0,Reporting Configuration,Cấu hình Báo cáo
account,view,account.invoice,0,Reset to Draft,Đặt lại về Nháp
account,field,"report.invoice.created,residual",0,Residual,Còn lại
account,view,account.invoice,0,Residual Amount,Giá trị còn lại
account,field,"account.move.line,amount_residual",0,Residual Amount,Giá trị còn lại
account,field,"account.move.line,amount_residual_currency",0,Residual Amount in Currency,Residual Amount in Currency
account,view,account.bank.statement,0,Responsible,Chịu trách nhiệm
account,field,"account.bank.statement,user_id",0,Responsible,Chịu trách nhiệm
account,view,account.invoice,0,Responsible,Chịu trách nhiệm
account,selection,"account.financial.report,sign",0,Reverse balance sign,Reverse balance sign
account,view,account.chart.template,0,Root Account,Tài khoản gốc
account,field,"account.chart.template,account_root_id",0,Root Account,Tài khoản gốc
account,field,"account.chart.template,tax_code_root_id",0,Root Tax Code,Mã Nguồn Thuế
account,selection,"res.company,tax_calculation_rounding_method",0,Round Globally,Round Globally
account,selection,"account.config.settings,tax_calculation_rounding_method",0,Round globally,Round globally
account,selection,"res.company,tax_calculation_rounding_method",0,Round per Line,Round per Line
account,selection,"account.config.settings,tax_calculation_rounding_method",0,Round per line,Round per line
account,view,account.subscription,0,Running,Đang hoạt động
account,selection,"account.subscription,state",0,Running,Đang hoạt động
account,view,account.subscription,0,Running Subscription,Running Subscription
account,model,"ir.actions.act_window,name",account.action_subscription_form_running,Running Subscriptions,Running Subscriptions
account,selection,"account.analytic.journal,type",0,Sale,Bán hàng
account,view,account.config.settings,0,Sale,Bán hàng
account,view,account.journal,0,Sale,Bán hàng
account,selection,"account.journal,type",0,Sale,Bán hàng
account,view,account.model,0,Sale,Bán hàng
account,selection,"account.tax,type_tax_use",0,Sale,Bán hàng
account,view,account.tax.template,0,Sale,Bán hàng
account,selection,"account.tax.template,type_tax_use",0,Sale,Bán hàng
account,selection,"account.journal,type",0,Sale Refund,Hoàn tiền Bán hàng
account,view,wizard.multi.charts.accounts,0,Sale Tax,Sale Tax
account,field,"account.config.settings,sale_journal_id",0,Sale journal,Sale journal
account,field,"account.config.settings,sale_refund_journal_id",0,Sale refund journal,Sale refund journal
account,model,"ir.actions.report.xml,name",account.account_journal_sale_purchase,Sale/Purchase Journal,Nhật ký Mua/Bán hàng
account,model,"ir.ui.menu,name",account.menu_account_print_sale_purchase_journal,Sale/Purchase Journals,Sale/Purchase Journals
account,view,account.analytic.line,0,Sales,Bán hàng
account,view,product.template,0,Sales Properties,Các thuộc tính Bán hàng
account,field,"wizard.multi.charts.accounts,sale_tax_rate",0,Sales Tax(%),Sales Tax(%)
account,model,"ir.actions.act_window,name",account.action_report_account_sales_tree_all,Sales by Account,Doanh thu theo tài khoản
account,view,report.account.sales,0,Sales by Account,Doanh thu theo tài khoản
account,view,report.account_type.sales,0,Sales by Account,Doanh thu theo tài khoản
account,model,"ir.actions.act_window,name",account.action_report_account_type_sales_tree_all,Sales by Account Type,Doanh số theo loại tài khoản
account,view,report.account_type.sales,0,Sales by Account Type,Doanh số theo loại tài khoản
account,field,"account.config.settings,sale_tax_rate",0,Sales tax (%),Thuế bán hàng (%)
account,view,account.invoice,0,Salesperson,Nhân viên bán hàng
account,field,"account.invoice,user_id",0,Salesperson,Nhân viên bán hàng
account,view,account.invoice.report,0,Salesperson,Nhân viên bán hàng
account,field,"account.invoice.report,user_id",0,Salesperson,Nhân viên bán hàng
account,view,account.journal,0,Search Account Journal,Tìm kiếm Sổ nhật ký Tài khoản
account,view,account.account.template,0,Search Account Templates,Search Account Templates
